unitid,"instnm","chronname","conference","city","state","nickname",year,"url",full_time_enrollment,inflation_adjusted_ticket_sales,inflation_adjusted_student_fees,inflation_adjusted_direct_state_govt_support,inflation_adjusted_direct_institutional_support,inflation_adjusted_indirect_facil_admin_support,inflation_adjusted_ncaa_distributions,inflation_adjusted_royalties,inflation_adjusted_tv_revenue,inflation_adjusted_endowments,inflation_adjusted_athletic_revenues,inflation_adjusted_other_revenues,inflation_adjusted_athletic_expenses,inflation_adjusted_subsidy,inflation_adjusted_subsidyproportion,inflation_adjusted_institutional_subsidy,inflation_adjusted_institutionalsubsidy_proportion,inflation_adjusted_net_revenue,inflation_adjusted_net_revenue_before_subsidy,inflation_adjusted_external_revenue,ticket_sales,student_fees,direct_state_govt_support,direct_institutional_support,indirect_facil_admin_support,ncaa_distributions,royalties,tv_revenue,endowments,athletic_revenues,other_revenues,athletic_expenses,subsidy,subsidyproportion,institutional_subsidy,institutionalsubsidy_proportion,net_revenue,net_revenue_before_subsidy,external_revenue,instate_tuition
134130,"University of Florida","University of Florida","Southeastern Conference","Gainesville","Florida","Gators",2011,"university-of-florida-fy2011.pdf",42490,22166670,2632528,2000384,0,0,22661736,9026014,8470019,9681308,131033084,72545751,120364296,4632913,0.0353568,0,0,10668788,6035875,126400171,20894721,2481471,1885600,0,0,21361380,8508091,7984000,9125784,123514257,68382994,113457656,4367071,0.0353568,0,0,10056601,5689530,119147186,5657
134130,"University of Florida","University of Florida","Southeastern Conference","Gainesville","Florida","Gators",2010,"university-of-florida-fy2010.pdf",42490,22592009,2716089,2061945,0,0,22775210,8574096,8070086,7071718,126851356,68132008,114632455,4778033,0.0376664,0,0,12218902,7440868,122073323,20856094,2507391,1903510,0,0,21025218,7915283,7450000,6528344,117104407,62896911,105824376,4410901,0.0376664,0,0,11280031,6869130,112693506,5045
137351,"University of South Florida-Main Campus","University of South Florida","American Athletic Conference","Tampa","Florida","Bulls",2014,"university-of-south-florida-fy2014.pdf",29437,4980088,16450523,320956,4584491,0,11756975,4922835,477879,231934,48383928,5368060,46829647,21355970,0.441386,4584491,0.0947523,1554281,-19801689,27027958,4980088,16450523,320956,4584491,0,11756975,4922835,477879,231934,48383928,5368060,46829647,21355970,0.441386,4584491,0.0947523,1554281,-19801689,27027958,6410
137351,"University of South Florida-Main Campus","University of South Florida","American Athletic Conference","Tampa","Florida","Bulls",2013,"university-of-south-florida-fy2013.pdf",29437,6550705,16431297,415629,1471880,0,12729950,5091755,457905,243196,47748079,5056862,45120084,18318807,0.383655,1471880,0.030826,2627995,-15690812,29429272,6477743,16248285,411000,1455486,0,12588163,5035043,452805,240487,47216259,5000539,44617535,18114771,0.383655,1455486,0.0308259,2598724,-15516047,29101488,6410
137351,"University of South Florida-Main Campus","University of South Florida","American Athletic Conference","Tampa","Florida","Bulls",2012,"university-of-south-florida-fy2012.pdf",29437,6212260,16020433,0,1189996,0,9919314,5356349,449154,268489,44936776,6238424,44413538,17210429,0.382992,1189996,0.0264816,523238,-16687191,27726347,6023919,15534732,0,1153918,0,9618584,5193957,435537,260349,43574400,6049290,43067025,16688650,0.382992,1153918,0.0264816,507375,-16181275,26885750,6334
137351,"University of South Florida-Main Campus","University of South Florida","American Athletic Conference","Tampa","Florida","Bulls",2011,"university-of-south-florida-fy2011.pdf",29437,6182826,16158925,0,1410866,0,9413559,5183203,538475,253679,44501680,6152300,46141922,17569792,0.394812,1410866,0.0317037,-1640242,-19210034,26931888,5828048,15231708,0,1329909,0,8873398,4885785,507577,239123,41948123,5799275,43494246,16561617,0.394812,1329909,0.0317037,-1546123,-18107740,25386506,5806
137351,"University of South Florida-Main Campus","University of South Florida","American Athletic Conference","Tampa","Florida","Bulls",2010,"university-of-south-florida-fy2010.pdf",29437,6947909,14110506,0,1255194,0,8762076,5346074,637264,250913,42452918,6031159,42342126,15365700,0.361947,1255194,0.0295667,110792,-15254908,27087218,6414049,13026289,0,1158748,0,8088819,4935295,588298,231633,39190939,5567739,39088660,14185037,0.361947,1158748,0.0295667,102279,-14082758,25005902,5198
139755,"Georgia Institute of Technology-Main Campus","Georgia Institute of Technology","Atlantic Coast Conference","Atlanta","Georgia","Yellow Jackets",2014,"georgia-institute-of-technology-fy2014.pdf",18743,10900497,5073873,0,2033904,0,19060758,4846584,3487303,3881007,68469538,26553922,68818267,7107777,0.103809,2033904,0.0297052,-348729,-7456506,61361761,10900497,5073873,0,2033904,0,19060758,4846584,3487303,3881007,68469538,26553922,68818267,7107777,0.103809,2033904,0.0297052,-348729,-7456506,61361761,11394
139755,"Georgia Institute of Technology-Main Campus","Georgia Institute of Technology","Atlantic Coast Conference","Atlanta","Georgia","Yellow Jackets",2013,"georgia-institute-of-technology-fy2013.pdf",18743,8758183,5175070,0,2052823,0,18176628,4863032,1821083,3640923,62476680,23450943,64347668,7227894,0.115689,2052823,0.0328574,-1870988,-9098882,55248786,8660634,5117430,0,2029959,0,17974176,4808867,1800800,3600370,61780812,23189746,63630961,7147389,0.115689,2029959,0.0328574,-1850149,-8997538,54633423,10650
139755,"Georgia Institute of Technology-Main Campus","Georgia Institute of Technology","Atlantic Coast Conference","Atlanta","Georgia","Yellow Jackets",2012,"georgia-institute-of-technology-fy2012.pdf",18743,13525509,5091993,0,2038942,0,17099406,4073831,2390999,6860853,65159648,23329967,65022104,7130935,0.109438,2038942,0.0312915,137544,-6993391,58028713,13115448,4937616,0,1977126,0,16580993,3950322,2318510,6652848,63184163,22622658,63050789,6914742,0.109438,1977126,0.0312915,133374,-6781368,56269421,10098
139755,"Georgia Institute of Technology-Main Campus","Georgia Institute of Technology","Atlantic Coast Conference","Atlanta","Georgia","Yellow Jackets",2011,"georgia-institute-of-technology-fy2011.pdf",18743,10559205,5078255,0,1768702,0,12489456,4022399,2239505,5626031,57663188,23745171,58417314,6846957,0.118741,1768702,0.030673,-754126,-7601083,50816231,9953306,4786859,0,1667212,0,11772797,3791589,2111000,5303203,54354409,22382646,55065262,6454071,0.118741,1667212,0.030673,-710853,-7164924,47900338,9652
139755,"Georgia Institute of Technology-Main Campus","Georgia Institute of Technology","Atlantic Coast Conference","Atlanta","Georgia","Yellow Jackets",2010,"georgia-institute-of-technology-fy2010.pdf",18743,13316338,5029849,0,1952142,0,13281385,4563796,1440372,4427951,59967498,21823988,59817297,6981991,0.11643,1952142,0.0325533,150201,-6831790,52985507,12293143,4643368,0,1802144,0,12260876,4213125,1329697,4087718,55359742,20147086,55221082,6445512,0.11643,1802144,0.0325533,138660,-6306852,48914230,8716
139959,"University of Georgia","University of Georgia","Southeastern Conference","Athens","Georgia","Bulldogs and Lady Bulldogs",2014,"university-of-georgia-fy2014.pdf",31364,22472925,3274712,0,0,0,22225911,8560268,5669380,6427492,103495587,46961771,96560956,3274712,0.0316411,0,0,6934631,3659919,100220875,22472925,3274712,0,0,0,22225911,8560268,5669380,6427492,103495587,46961771,96560956,3274712,0.0316411,0,0,6934631,3659919,100220875,10836
139959,"University of Georgia","University of Georgia","Southeastern Conference","Athens","Georgia","Bulldogs and Lady Bulldogs",2013,"university-of-georgia-fy2013.pdf",31364,24687211,3274426,0,0,0,22686100,7594950,6811437,2060706,99226073,40983386,102041165,3274426,0.0329997,0,0,-2815092,-6089517,95951647,24412244,3237955,0,0,0,22433421,7510357,6735571,2037754,98120889,40526912,100904626,3237955,0.0329996,0,0,-2783737,-6021692,94882934,10262
139959,"University of Georgia","University of Georgia","Southeastern Conference","Athens","Georgia","Bulldogs and Lady Bulldogs",2012,"university-of-georgia-fy2012.pdf",31364,23511721,3345231,0,0,0,21803473,8163403,6837290,45578,94536742,37712913,93766333,3345231,0.0353855,0,0,770409,-2574822,91191510,22798902,3243812,0,0,0,21142444,7915908,6630000,44196,91670613,36569547,90923561,3243812,0.0353855,0,0,747052,-2496760,88426801,9842
139959,"University of Georgia","University of Georgia","Southeastern Conference","Athens","Georgia","Bulldogs and Lady Bulldogs",2011,"university-of-georgia-fy2011.pdf",31364,22010621,3392025,0,0,0,21723004,8815510,7952945,610946,97962252,42021092,84462156,3392025,0.0346258,0,0,13500096,10108071,94570227,20747627,3197387,0,0,0,20476513,8309666,7496596,575889,92341067,39609874,79615622,3197387,0.0346258,0,0,12725445,9528058,89143680,9472
139959,"University of Georgia","University of Georgia","Southeastern Conference","Athens","Georgia","Bulldogs and Lady Bulldogs",2010,"university-of-georgia-fy2010.pdf",31364,20811521,3469102,0,0,0,20709717,8453535,6749952,457369,97204923,43761048,83680648,3469102,0.0356885,0,0,13524275,10055173,93735821,19212414,3202545,0,0,0,19118433,7803986,6231302,422226,89735934,40398556,77250831,3202545,0.0356885,0,0,12485103,9282558,86533389,8736
145637,"University of Illinois at Urbana-Champaign","University of Illinois at Urbana-Champaign","Big Ten Conference","Urbana - Champaign","Illinois","Fighting Illini",2014,"university-of-illinois-at-champaign-fy2014.pdf",41118,17005685,3046935,0,880437,0,29290831,5052695,1676715,1854737,80848569,25571986,83773651,3927372,0.0485769,880437,0.01089,-2925082,-6852454,76921197,17005685,3046935,0,880437,0,29290831,5052695,1676715,1854737,80848569,25571986,83773651,3927372,0.0485769,880437,0.01089,-2925082,-6852454,76921197,15020
145637,"University of Illinois at Urbana-Champaign","University of Illinois at Urbana-Champaign","Big Ten Conference","Urbana - Champaign","Illinois","Fighting Illini",2013,"university-of-illinois-at-champaign-fy2013.pdf",41118,16219984,3059730,0,897376,0,28382727,4881351,1585270,1969587,80623509,27182340,80163646,3957106,0.0490813,897376,0.0111305,459863,-3497243,76666402,16039325,3025651,0,887381,0,28066599,4826982,1567613,1947650,79725521,26879583,79270780,3913032,0.0490813,887381,0.0111305,454741,-3458291,75812489,14750
145637,"University of Illinois at Urbana-Champaign","University of Illinois at Urbana-Champaign","Big Ten Conference","Urbana - Champaign","Illinois","Fighting Illini",2012,"university-of-illinois-at-champaign-fy2012.pdf",41118,21095819,3094537,0,966473,0,26047293,4624220,1313466,2233722,81169104,25340762,79140074,4061010,0.0500315,966473,0.0119069,2029029,-2031981,77108094,20456244,3000718,0,937172,0,25257601,4484025,1273645,2166001,78708250,24572490,76740736,3937890,0.0500315,937172,0.0119069,1967514,-1970376,74770360,14522
145637,"University of Illinois at Urbana-Champaign","University of Illinois at Urbana-Champaign","Big Ten Conference","Urbana - Champaign","Illinois","Fighting Illini",2011,"university-of-illinois-at-champaign-fy2011.pdf",41118,17539709,3127760,0,1098380,0,27270538,4830712,1523213,2141998,82603782,28736682,78477878,4226141,0.0511616,1098380,0.013297,4125904,-100237,78377641,16533261,2948286,0,1035354,0,25705724,4553520,1435809,2019088,77863883,27087738,73974728,3983640,0.0511616,1035354,0.013297,3889155,-94485,73880243,13838
145637,"University of Illinois at Urbana-Champaign","University of Illinois at Urbana-Champaign","Big Ten Conference","Urbana - Champaign","Illinois","Fighting Illini",2010,"university-of-illinois-at-champaign-fy2010.pdf",41118,19348013,3208078,0,1118228,0,22675890,4438769,1272869,1672845,81447734,30658757,77946436,4326306,0.0531176,1118228,0.0137294,3501298,-825008,77121429,17861359,2961577,0,1032306,0,20933530,4097705,1175065,1544308,75189489,28303012,71957222,3993883,0.0531176,1032306,0.0137294,3232267,-761616,71195606,13096
151351,"Indiana University-Bloomington","Indiana University at Bloomington","Big Ten Conference","Bloomington","Indiana","Hoosiers",2014,"indiana-at-bloomington-fy2014.pdf",37467,17029219,0,0,0,3008362,30079247,10519810,0,0,84668779,24032141,80386732,3008362,0.0355309,3008362,0.0355309,4282047,1273685,81660417,17029219,0,0,0,3008362,30079247,10519810,0,0,84668779,24032141,80386732,3008362,0.0355309,3008362,0.0355309,4282047,1273685,81660417,10388
151351,"Indiana University-Bloomington","Indiana University at Bloomington","Big Ten Conference","Bloomington","Indiana","Hoosiers",2013,"indiana-at-bloomington-fy2013.pdf",37467,14570541,0,0,0,2590815,30072522,7251433,0,0,77523727,23038417,73414749,2590815,0.0334196,2590815,0.0334196,4108978,1518163,74932913,14408254,0,0,0,2561958,29737573,7170666,0,0,76660265,22781814,72597053,2561958,0.0334196,2561958,0.0334196,4063212,1501254,74098307,10209
151351,"Indiana University-Bloomington","Indiana University at Bloomington","Big Ten Conference","Bloomington","Indiana","Hoosiers",2012,"indiana-at-bloomington-fy2012.pdf",37467,13296199,0,0,0,2869063,29405288,6802975,0,0,75255522,22881997,72100990,2869063,0.0381243,2869063,0.0381243,3154532,285469,72386459,12893090,0,0,0,2782080,28513790,6596725,0,0,72973954,22188269,69915060,2782080,0.0381243,2782080,0.0381243,3058894,276814,70191874,10033
151351,"Indiana University-Bloomington","Indiana University at Bloomington","Big Ten Conference","Bloomington","Indiana","Hoosiers",2011,"indiana-at-bloomington-fy2011.pdf",37467,12977932,0,0,0,2850324,28352878,5604562,0,0,75340477,25554781,73533974,2850324,0.0378326,2850324,0.0378326,1806503,-1043821,72490153,12233244,0,0,0,2686769,26725958,5282966,0,0,71017355,24088418,69314511,2686769,0.0378326,2686769,0.0378326,1702844,-983925,68330586,9524
151351,"Indiana University-Bloomington","Indiana University at Bloomington","Big Ten Conference","Bloomington","Indiana","Hoosiers",2010,"indiana-at-bloomington-fy2010.pdf",37467,14457301,25,0,0,2580794,26192400,5433289,0,0,75054842,26391033,71272847,2580819,0.0343858,2580794,0.0343854,3781995,1201176,72474023,13346437,23,0,0,2382492,24179840,5015808,0,0,69287811,24363211,65796415,2382515,0.0343858,2382492,0.0343854,3491396,1108881,66905296,9028
153603,"Iowa State University","Iowa State University","Big 12 Conference","Ames","Iowa","Cyclones",2014,"iowa-state-fy2014.pdf",29398,14418164,1957396,0,0,0,24376696,862547,3691350,368790,68170381,26555578,67967712,1957396,0.0287133,0,0,202669,-1754727,66212985,14418164,1957396,0,0,0,24376696,862547,3691350,368790,68170381,26555578,67967712,1957396,0.0287133,0,0,202669,-1754727,66212985,7731
153603,"Iowa State University","Iowa State University","Big 12 Conference","Ames","Iowa","Cyclones",2013,"iowa-state-fy2013.pdf",29398,13423833,1855462,0,0,0,24042720,782268,3402624,200016,63060127,22955844,62925056,1855462,0.0294237,0,0,135071,-1720391,61204665,13274318,1834796,0,0,0,23774931,773555,3364725,197788,62357761,22700161,62224194,1834796,0.0294237,0,0,133567,-1701229,60522965,7726
153603,"Iowa State University","Iowa State University","Big 12 Conference","Ames","Iowa","Cyclones",2012,"iowa-state-fy2012.pdf",29398,13367652,1775272,0,0,0,23815818,666526,3453940,138915,56875345,17250077,56836882,1775272,0.0312134,0,0,38463,-1736809,55100073,12962377,1721450,0,0,0,23093779,646319,3349225,134703,55151020,16727095,55113723,1721450,0.0312134,0,0,37297,-1684153,53429570,7726
153603,"Iowa State University","Iowa State University","Big 12 Conference","Ames","Iowa","Cyclones",2011,"iowa-state-fy2011.pdf",29398,12395778,1792551,0,2174181,0,14451136,422545,3461262,144077,51549596,20313406,51420495,3966732,0.0769498,2174181,0.0421765,129101,-3837631,47582865,11684494,1689692,0,2049424,0,13621913,398299,3262651,135810,48591622,19147800,48469929,3739116,0.0769498,2049424,0.0421765,121693,-3617423,44852506,7486
153603,"Iowa State University","Iowa State University","Big 12 Conference","Ames","Iowa","Cyclones",2010,"iowa-state-fy2010.pdf",29398,12324871,1281300,0,2550389,0,12687298,363360,2826042,192745,50772813,21565596,50539333,3831689,0.0754673,2550389,0.0502314,233480,-3598209,46941125,11377858,1182848,0,2354423,0,11712437,335440,2608896,177935,46871554,19908548,46656014,3537271,0.0754673,2354423,0.0502314,215540,-3321731,43334283,6997
153658,"University of Iowa","University of Iowa","Big Ten Conference","Iowa City","Iowa","Hawkeyes",2014,"university-of-iowa-fy2014.pdf",24295,25890094,683917,0,0,0,28960390,8592992,1500000,3128431,105958954,41831561,102278847,683917,0.00645455,0,0,3680107,2996190,105275037,25890094,683917,0,0,0,28960390,8592992,1500000,3128431,105958954,41831561,102278847,683917,0.00645455,0,0,3680107,2996190,105275037,8079
153658,"University of Iowa","University of Iowa","Big Ten Conference","Iowa City","Iowa","Hawkeyes",2013,"university-of-iowa-fy2013.pdf",24295,26402667,686488,0,0,0,25730468,8359978,1516895,2354115,108360708,47181107,108174074,686488,0.00633521,0,0,186634,-499854,107674220,26108593,678842,0,0,0,25443881,8266864,1500000,2327895,107153782,46655602,106969227,678842,0.00633521,0,0,184555,-494287,106474940,8061
153658,"University of Iowa","University of Iowa","Big Ten Conference","Iowa City","Iowa","Hawkeyes",2012,"university-of-iowa-fy2012.pdf",24295,26033574,560569,0,0,0,27088111,8713187,1546898,2418453,100963961,38568519,107930955,560569,0.00555217,0,0,-6966995,-7527564,100403391,25244298,543574,0,0,0,26266864,8449024,1500000,2345131,97902974,37399214,104658746,543574,0.00555217,0,0,-6755772,-7299346,97359400,8057
153658,"University of Iowa","University of Iowa","Big Ten Conference","Iowa City","Iowa","Hawkeyes",2011,"university-of-iowa-fy2011.pdf",24295,24592023,599054,0,0,0,25746644,8064664,1591311,2411458,99036381,40033995,93417912,599054,0.00604883,0,0,5618469,5019415,98437326,23180905,564680,0,0,0,24269272,7601904,1500000,2273086,93353561,37736800,88057486,564680,0.00604883,0,0,5296075,4731395,92788881,7765
153658,"University of Iowa","University of Iowa","Big Ten Conference","Iowa City","Iowa","Hawkeyes",2010,"university-of-iowa-fy2010.pdf",24295,23631697,569463,0,0,0,23699037,7263642,1624849,2461064,96120780,40956940,80633909,569463,0.00592445,0,0,15486870,14917407,95551316,21815895,525707,0,0,0,21878061,6705521,1500000,2271962,88735093,37809909,74438196,525707,0.00592445,0,0,14296897,13771190,88209386,7417
155317,"University of Kansas","University of Kansas","Big 12 Conference","Lawrence","Kansas","Jayhawks",2014,"university-of-kansas-fy2014.pdf",23034,20083624,1080061,0,1484313,0,22369558,5750909,6855577,4510182,97681066,46912601,90056511,2564374,0.0262525,1484313,0.0151955,7624555,5060181,95116692,20083624,1080061,0,1484313,0,22369558,5750909,6855577,4510182,97681066,46912601,90056511,2564374,0.0262525,1484313,0.0151955,7624555,5060181,95116692,10448
155317,"University of Kansas","University of Kansas","Big 12 Conference","Lawrence","Kansas","Jayhawks",2013,"university-of-kansas-fy2013.pdf",23034,18997703,1117191,0,1785768,0,21023479,5568256,6578878,2666176,94162959,45670561,80617962,2902959,0.0308291,1785768,0.0189647,13544997,10642037,91259999,18786106,1104748,0,1765878,0,20789319,5506237,6505602,2636480,93114168,45161880,79720036,2870626,0.0308291,1765878,0.0189647,13394132,10523506,90243542,10107
155317,"University of Kansas","University of Kansas","Big 12 Conference","Lawrence","Kansas","Jayhawks",2012,"university-of-kansas-fy2012.pdf",23034,19357132,1202603,0,1736682,0,14504613,2015130,6708977,-955671,72424656,33608496,81442586,2939285,0.040584,1736682,0.0239792,-9017930,-11957215,69485371,18770270,1166143,0,1684030,0,14064868,1954036,6505577,-926697,70228913,32589566,78973441,2850173,0.040584,1684030,0.0239792,-8744528,-11594701,67378740,9678
155317,"University of Kansas","University of Kansas","Big 12 Conference","Lawrence","Kansas","Jayhawks",2011,"university-of-kansas-fy2011.pdf",23034,22127056,1967368,0,1678758,0,13850129,2953787,7012508,5248504,79406646,36829549,76374620,3646126,0.0459171,1678758,0.0211413,3032026,-614100,75760521,20857380,1854478,0,1582429,0,13055393,2784295,6610122,4947339,74850203,34716228,71992158,3436907,0.0459171,1582429,0.0211413,2858045,-578862,71413296,9222
