Species,Stage,Run,Mass,Metabolic
watersipora,larvae,17,15.462568585838532,0.6658294571636085
watersipora,larvae,17,16.655348446656234,0.7917943674369876
watersipora,larvae,17,12.221265218575443,0.6288082079577337
watersipora,larvae,17,20.168801560461805,0.6251202016866177
watersipora,larvae,17,17.279381251779792,0.43384025830208633
watersipora,larvae,17,18.884126021775185,0.6224332896360811
watersipora,larvae,17,22.20639159286924,0.7281403865360787
watersipora,larvae,17,21.102587271194565,0.396565789273558
watersipora,larvae,17,17.646516152873627,0.5164119541899956
watersipora,larvae,17,21.083700824812443,0.5736762874987966
watersipora,larvae,17,13.208877301629137,0.6675862129323905
watersipora,larvae,17,21.13410106869491,0.8195614723671917
watersipora,larvae,17,22.528917569795237,0.949165058043994
watersipora,larvae,17,15.467944673567983,0.8260447474341688
watersipora,larvae,17,14.362699362680875,0.8277957150199834
watersipora,larvae,18,19.033711618938348,0.6889841212399036
watersipora,larvae,18,16.655563708601434,0.6627172086826462
watersipora,larvae,18,19.355133760008776,0.7823419838695723
watersipora,larvae,18,17.811809760894405,0.10402853990972992
watersipora,larvae,18,19.760511359344775,0.8815615056969466
watersipora,larvae,18,15.359996332528612,0.355630655283792
watersipora,larvae,18,21.67317476471948,0.2736339741430494
watersipora,larvae,18,21.370367664140456,0.45125080846468363
watersipora,larvae,18,22.7254261544914,0.67938882960957
watersipora,larvae,18,21.126222527283765,0.6293116896929861
watersipora,larvae,18,23.619054865490813,0.971315998413596
watersipora,larvae,18,19.759648602270605,0.7926213896311824
watersipora,larvae,18,21.24127463004026,0.4165339693982151
watersipora,larvae,18,19.028754057857075,0.9255752563739733
watersipora,larvae,18,17.672681841863515,0.4425960890353231
watersipora,larvae,18,21.401779142210465,1.0883731518517636
watersipora,larvae,18,16.288023753246232,0.35350422031946216
watersipora,larvae,18,17.93748810162496,0.27691971629260725
watersipora,larvae,18,19.245506310774164,0.8358653089257917
watersipora,larvae,18,22.70133387358006,0.7852613060340599
watersipora,larvae,19,19.570854356749482,0.557728946183542
watersipora,larvae,19,23.113656245107688,0.4048976908740203
watersipora,larvae,19,18.261909280088293,0.674063232922478
watersipora,larvae,19,19.13976693201199,0.4137053936395553
watersipora,larvae,19,21.951961987831798,0.44298938836938057
watersipora,larvae,19,17.9561199954025,0.5366113026723712
watersipora,larvae,19,21.112084526438657,0.811321163878275
watersipora,larvae,19,18.76591219729552,0.41505566134606386
watersipora,larvae,19,17.96376669443344,0.37021430859293925
watersipora,larvae,19,16.653841921018415,0.4898614605083273
watersipora,larvae,19,20.498554834230006,0.8521940075358325
watersipora,larvae,19,15.138532655497032,0.3309287737183089
watersipora,larvae,19,22.780958557726038,0.764797461906571
watersipora,larvae,19,17.2760438618645,0.6795635806552318
watersipora,larvae,19,21.999259418002485,0.7042452428096108
watersipora,larvae,19,20.34688324440949,0.5194398614194884
watersipora,larvae,19,21.712258153362594,0.3521325153697861
watersipora,larvae,20,15.079517166114886,0.5426275752939066
watersipora,larvae,20,20.082087314236777,0.7833104077520969
watersipora,larvae,20,18.076101862352473,0.44431715541833505
watersipora,larvae,20,20.494131805911206,0.6973101808078892
watersipora,larvae,20,17.42234855208076,0.2955878958608821
watersipora,larvae,20,20.525093633235873,0.6742361142280496
watersipora,larvae,20,18.541040177440834,0.5955593044014199
watersipora,larvae,20,17.19229375139869,0.43550843709273884
watersipora,larvae,20,19.818200096673635,0.5557803705653285
watersipora,larvae,20,23.80035149648133,0.4954427458940508
watersipora,larvae,20,23.399408539224705,0.8157732269424385
watersipora,larvae,20,18.30349024020916,0.5781470579960163
watersipora,larvae,20,17.179161243877683,0.4518706428641144
watersipora,larvae,20,18.51733732248976,0.5501880558951646
watersipora,larvae,20,23.201191996332344,0.23078096818730492
watersipora,larvae,20,19.152808792000208,1.0227154033356856
watersipora,larvae,20,16.989073959925364,0.5202189174424919
watersipora,larvae,20,21.284664108381374,0.7847319896272982
watersipora,larvae,20,14.947304607738806,0.26375995801219587
watersipora,larvae,20,18.21795969848552,0.31174201627883935
watersipora,larvae,21,21.053483098188032,0.46288462536054964
watersipora,larvae,21,18.072116601739758,0.49039992150976225
watersipora,larvae,21,15.058555918443018,0.4750853505733072
watersipora,larvae,21,15.506760631591765,0.5040810822176013
watersipora,larvae,21,15.949720685008815,0.5148553334366094
watersipora,larvae,21,18.90858904109241,0.41932305189954605
watersipora,larvae,21,14.44833417942463,0.4378439740644137
watersipora,larvae,21,17.94254995280792,0.47831452465476404
watersipora,larvae,21,14.783613775336319,0.46339885140574855
watersipora,larvae,21,22.878847789532557,0.6015128562021123
watersipora,larvae,21,23.843273637860534,0.8313724868146255
watersipora,larvae,21,14.081975876394214,0.40450987389416987
watersipora,larvae,21,16.130318841593393,0.42363818625401156
watersipora,larvae,21,15.570094053595982,0.6140204548150185
watersipora,larvae,21,19.03101734163332,0.6231737094967755
watersipora,larvae,21,15.865291207975183,0.5223382924608156
watersipora,larvae,21,17.707462795859065,0.6544693988923322
watersipora,larvae,21,18.442675887093234,0.4779944389472017
watersipora,larvae,21,22.18792350819881,0.7473010268308484
watersipora,larvae,21,22.247000726911686,0.6262868254610916
